,title,keyword
187,"文대통령, 삼바·셀트리온 칭찬…“올해말 치료제 선보일 것”",셀트리온
188,"제약바이오사, 3분기 평균 영익률 13.3%…셀트리온 선두",셀트리온
189,바이오산업 투자계획 발표하는 서정진 셀트리온 회장,셀트리온
190,"셀트리온, 송도에 3공장 신축…4공장 건립도 추진",셀트리온
191,"셀트리온, 5000억 투입해 3공장·연구센터 짓는다",셀트리온
192,"문 대통령 ""삼바·셀트리온 세계적 바이오 기업 거듭날 것""",셀트리온
193,"독일 싸토리우스 ""셀트리온·삼성바이오에 의약품 원자재 공급""",셀트리온
194,바이오 양대축 삼바⋅셀트리온 제약업계 연구 인력 흡수하나,셀트리온
195,바이오산업 투자계획 발표하는 서정진 셀트리온 회장,셀트리온
196,"文대통령, 삼바·셀트리온 칭찬…“올해말 치료제 선보일 것”",셀트리온
197,"제약바이오사, 3분기 평균 영익률 13.3%…셀트리온 선두",셀트리온
198,"셀트리온, 3분기 영업익 2453억원…분기 최대 실적",셀트리온
199,삼성바이오 2조 ·셀트리온 5000억 투자...송도를 바이오 클러스터로,셀트리온
200,"삼바·셀트리온, 2.4조원 투입 송도에 공장 짓는다",셀트리온
201,"셀트리온, 송도에 3공장 및 글로벌생명공학연구센터 신축 ... '완공 시 총 25...",셀트리온
202,"셀트리온, 송도에 3공장ㆍ글로벌생명공학연구센터 신축",셀트리온
203,"문재인 “삼성바이오로직스 셀트리온의 송도 통큰 투자에 감사""",셀트리온
204,"셀트리온헬스케어, 3Q 영업익 1277억…전년比 500% 증가",셀트리온
205,"정부 ""셀트리온 치료제 연내 허가""…""이미 10만 명분 생산""",셀트리온
206,"셀트리온 서정진 회장 ""임상 거의 다됐는데, 한국인 불참으로 완료 못해""",셀트리온
207,"삼성바이오·셀트리온, 인천 송도에 2.5조 투자…글로벌 공략하는 'K-바이오'",셀트리온
208,"삼성바이오·셀트리온, 송도 바이오클러스터 개발 착수",셀트리온
209,"[마켓Q] 셀트리온, 코스피 기업 중 영업이익률 압도적...코스닥은 랩지노믹스...",셀트리온
210,"삼성바이오·셀트리온, 송도 바이오클러스터 개발 착수",셀트리온
211,"K-바이오 ‘초격차 경쟁력’, 삼성바이오·셀트리온이 이끈다",셀트리온
212,"셀트리온헬스케어, 3분기 역대 최대 분기실적 달성",셀트리온
213,"[마켓Q] 셀트리온, 코스피 기업 중 영업이익률 압도적...코스닥은 랩지노믹스...",셀트리온
214,"삼바·셀트리온, 2.2조 투자...송도 K바이오 허브 만든다",셀트리온
215,"셀트리온, 바이오 공장 대규모 투자… 2030년 '60만 리터' 생산 목표",셀트리온
216,"셀트리온 3형제, 코로나19 치료제 기대에 '급등'",셀트리온
217,"""셀트리온 코로나19 항체치료제, 4∼5일내 바이러스 사멸""",셀트리온
218,[스톡+ 데일리 픽] 오늘(19일)의 추천주는 셀트리온·한국전력,셀트리온
219,셀트리온 서 회장 주식평가액 4조...회사 사상최대 영업이익 달성 1277억,셀트리온
220,[스톡+ 데일리 픽] 오늘(19일)의 추천주는 셀트리온·한국전력,셀트리온
221,셀트리온 서 회장 주식평가액 4조...회사 사상최대 영업이익 달성 1277억,셀트리온
222,셀트리온헬스케어 3Q 영업익 1277억…전년比 500% 증가,셀트리온
223,셀트리온 '코로나 치료제' 이르면 올해 안에 풀린다,셀트리온
224,"셀트리온, 美 류마티스학회서 CT-P17 임상 결과 발표",셀트리온
225,"'어닝 서프라이즈' 셀트리온, K바이오 왕좌 오르나",셀트리온
226,"이낙연 대표, 셀트리온 코로나19 치료제 임상시험 참여",셀트리온
227,"""셀트리온헬스케어, 3분기 최대 실적 달성…매수 적기""",셀트리온
228,"셀트리온·삼성바이오, 신규 공장 건립 등 송도 바이오산업 투자 본격화",셀트리온
229,"문대통령 ""'삼성바이오로직스, 셀트리온' 생산공장 착공..통큰 투자 감사""",셀트리온
230,"""셀트리온헬스케어, 3분기 최대 실적 달성…매수 적기""",셀트리온
231,"셀트리온·삼성바이오, 신규 공장 건립 등 송도 바이오산업 투자 본격화",셀트리온
232,"문대통령 ""'삼성바이오로직스, 셀트리온' 생산공장 착공..통큰 투자 감사""",셀트리온
233,"셀트리온, 송도 3공장 및 글로벌생명공학연구센터 건립 본격화",셀트리온
234,"셀트리온, 美류마티스학회서 휴미라 바이오시밀러 임상 결과 발표",셀트리온
235,"셀트리온헬스케어, 역대 최대 분기 실적 달성",셀트리온
236,"이낙연·한정애 등 與 인사, 셀트리온 항체치료제 임상시험 직접 참여",셀트리온
237,셀트리온제약 3분기 영업익 58억…전년비 46%↑,셀트리온
238,"삼성바이오·셀트리온, 2.2조 투입해 바이오 허브 구축",셀트리온
239,"文대통령 ""삼바·셀트리온 '통 큰 투자'에 감사""",셀트리온
240,"셀트리온, 美 류마티스학회서 CT-P17 임상 결과 발표",셀트리온
241,셀트리온제약 3분기 영업익 58억…전년비 46%↑,셀트리온
242,"삼성바이오·셀트리온, 2.2조 투입해 바이오 허브 구축",셀트리온
243,"文대통령 ""삼바·셀트리온 '통 큰 투자'에 감사""",셀트리온
244,제약·바이오사 취업선호도 1위 '셀트리온',셀트리온
245,"셀트리온, 3분기 사상 최대 실적… 글로벌 제약바이오사 도약 [포춘클럽 라운...",셀트리온
246,"셀트리온헬스케어, 유럽 미국 바이오시밀러 호조로 3분기 실적 급증",셀트리온
247,인사말하는 서정진 셀트리온 회장,셀트리온
248,"삼성바이오·셀트리온, 송도에 2.5조 투자...바이오의약품 생산기지 공고화",셀트리온
249,"셀트리온, 송도 제3공장 · 연구센터 신축...""바이오의약 수요 선제적 대응""",셀트리온
250,"삼성바이오·셀트리온, 송도에 2.5조 투자...바이오의약품 생산기지 공고화",셀트리온
251,"셀트리온, 송도 제3공장 · 연구센터 신축...""바이오의약 수요 선제적 대응""",셀트리온
252,"셀트리온헬스케어, 3분기 매출·영업익 모두 사상 최대 실적 기록",셀트리온
253,"셀트리온, 3분기 사상 최대 매출·영업익…'어닝 서프라이즈'",셀트리온
254,"삼성바이오·셀트리온, 2.5조 투자…송도 바이오클러스터 개발 본격화",셀트리온
255,文대통령 셀트리온·삼바에 “통 큰 투자 감사…韓바이오산업 새 역사”,셀트리온
256,셀트리온 3공장·4공장 연이어 건립 추진,셀트리온
257,"셀트리온헬스케어, 3분기 영업익 1277억원…사상 최대",셀트리온
258,"싸토리우스, 삼성바이오로직스·셀트리온과 의약품 원·부자재 공급 MOU",셀트리온
259,인사말하는 서정진 셀트리온 회장[포토],셀트리온
260,셀트리온 3공장·4공장 연이어 건립 추진,셀트리온
261,삼성바이오·셀트리온 '송도 바이오클러스터 개발 본격화',셀트리온
262,"셀트리온헬스케어, 3분기 영업익 1277억원…사상 최대",셀트리온
263,"싸토리우스, 삼성바이오로직스·셀트리온과 의약품 원·부자재 공급 MOU",셀트리온
264,"셀트리온헬스케어, 3분기 영업익 1277억원...“분기 최대 실적”",셀트리온
265,인사말하는 서정진 셀트리온 회장[포토],셀트리온
266,"셀트리온제약, 3분기 매출 655억, 영업이익 58억 달성",셀트리온
267,"셀트리온, 코로나19 항체 치료제 초기 치료효과 확인",셀트리온
268,셀트리온-삼성바이오로직스 온라인 기공식 및 MOU 참석한 문재인대통령 [경향...,셀트리온
269,"셀트리온 ""휴미라 복제약 임상 1·3상서 효과 확인""",셀트리온
270,"셀트리온헬스케어, 3분기 누적 매출 1조2,406억…작년 한해치 넘어",셀트리온
271,[TF포토] 국회 찾은 서정진 셀트리온 회장,셀트리온
272,"셀트리온, 코로나19 항체 치료제 초기 치료효과 확인",셀트리온
273,셀트리온-삼성바이오로직스 온라인 기공식 및 MOU 참석한 문재인대통령 [경향...,셀트리온
274,"셀트리온제약, 3분기 영업이익 58억원…전년비 46.4%↑",셀트리온
275,"獨 싸토리우스, 삼성바이오로직스·셀트리온에 의약품 원·부자재 공급",셀트리온
276,"셀트리온 ""휴미라 복제약 임상 1·3상서 효과 확인""",셀트리온
277,"셀트리온 서정진 회장 ""코로나 항체치료제 4∼5일내 바이러스 사멸""",셀트리온
278,10년간 셀트리온 누빌 시장 규모는···‘무려 100조’,셀트리온
279,"[제약워치] 셀트리온, 송도에 3공장·글로벌생명공학연구센터 신축...""5000억...",셀트리온
280,10년간 셀트리온 누빌 시장 규모는···‘무려 100조’,셀트리온
281,"셀트리온제약, 3분기 영업이익 58.4억원…전년 동기 대비 46.4%↑",셀트리온
282,"[제약워치] 셀트리온, 송도에 3공장·글로벌생명공학연구센터 신축...""5000억...",셀트리온
283,"셀트리온, 3분기 매출 5488억원… 분기 사상 최대",셀트리온
284,"셀트리온 서정진 회장 ""지원자가 없어요"" 읍소",셀트리온
285,"셀트리온, 송도에 3공장 및 글로벌생명공학연구센터 신축",셀트리온
286,"셀트리온, 3분기 영업이익 2,453억원…사상 최대",셀트리온
287,작년 대기업 내부거래비중 1위는 셀트리온…금액은 SK 최대,셀트리온
288,"환경부, 셀트리온 1공장 내부 오염물질 측정 위반 과태료 처분",셀트리온
289,"셀트리온헬스케어, 3분기 영업이익 1277억원…전년비 500%↑ 역대 최대",셀트리온
290,"셀트리온헬스케어, 3분기 영업이익 1277억원…전년비 500%↑ 역대 최대",셀트리온
291,"셀트리온헬스케어, 3Q 영업익 1277억...분기 사상 역대 최대",셀트리온
292,"문대통령, 미래 바이오강국 '선언'…삼바·셀트리온 조단위 투자 '화답'(종합...",셀트리온
293,"셀트리온, 내부거래 비중 제일 높아",셀트리온
294,"'K바이오 투톱' 삼성바이로·셀트리온, 2.2조원 투입 송도에 공장 짓는다",셀트리온
295,"‘제약 매출 1위’ 셀트리온⋅‘매출 1조클럽’ 삼바, 바이오 2강 존재감 ‘부...",셀트리온
296,"셀트리온 코로나19 치료제, 임상1상 효과 확인",셀트리온
297,"셀트리온, 분기 사상 최대 실적 달성…영업이익률 44.7%",셀트리온
298,"역대급 3분기 셀트리온그룹, 수익성 지표도 압도적",셀트리온
299,"바이오 '왕좌' 오른 셀트리온, 글로벌 빅파마와 겨룬다",셀트리온
300,"역대급 3분기 셀트리온그룹, 수익성 지표도 압도적",셀트리온
301,"셀트리온제약, 3분기 영업익 58억원…전년비 46.4% 증가",셀트리온
302,"셀트리온, 인천 송도에 6만리터 규모 제3공장 건립 본격화",셀트리온
303,"셀트리온, 송도에 3공장·글로벌생명공학연구센터 건립",셀트리온
304,"獨 싸토리우스, 삼바·셀트리온에 원·부자재 공급 MOU체결",셀트리온
305,"""무한질주하는 서정진의 매직쇼""...셀트리온 3형제 3분기 성적표 'A+'",셀트리온
306,"[부자들은 경제신문을 읽는다] 삼바·셀트리온, 통큰 투자… 상승 모멘텀될까...",셀트리온
307,"셀트리온, 코로나19 항체치료제 임상 1상 ""치료효과 확인""",셀트리온
308,"송도 바이오클러스터 '날개' - 삼바 4공장 착공, 셀트리온 3공장·R&D센터 건...",셀트리온
309,"셀트리온3사 주가 혼조, 삼성바이오로직스 상승 SK바이오팜 하락",셀트리온
310,'K바이오 투톱' 삼바·셀트리온 찾아온 독일 싸토리우스,셀트리온
311,"셀트리온제약, 3분기 영업익 58억…전년비 46%↑",셀트리온
312,"셀트리온헬스케어, 3분기 영업이익 전년比 500%↑… 분기 최대 실적",셀트리온
313,"셀트리온, 3분기 역대 최대 실적 달성…시장 예상치도 뛰어넘어",셀트리온
314,"코스닥 시총 상위 10종목 초반 혼조, 셀트리온제약 2%대 올라 ",셀트리온
