,title,keyword
157,"넷마블, 첫 콘솔 게임 출시…닌텐도서 예약판매 1위 올라",넷마블
158,넷마블의 콘솔 게임 '세븐나이츠 –Time Wanderer-' 출격,넷마블
159,세븐나이츠2는 '세나 유니버스' 위한 밑그림이다,넷마블
160,넷마블의 콘솔 게임 '세븐나이츠 –Time Wanderer-' 출격,넷마블
161,세븐나이츠2는 '세나 유니버스' 위한 밑그림이다,넷마블
162,"넷마블 첫 콘솔게임, 출시하기도 전에 닌텐도 스위치 다운 1위",넷마블
163,"넷마블, 'BTS 월드' ANOTHER STORY 시즌 2 챕터4 업데이트",넷마블
164,"넷마블, 북미 자회사 통해 내달 ‘마블 렐름 오브 챔피언스’ 글로벌 출시",넷마블
165,넷마블 하반기 기대작 '세븐나이츠2' 18일 출격,넷마블
166,"넷마블 'A3: 스틸얼라이브', 사용하지 않는 장비로 강해지는 '데네루' 추가",넷마블
167,"넷마블 '세븐나이츠2', 18일 정식 출시",넷마블
168,넷마블 리니지2 레볼루션 신규 PVP ‘명예의 대전장’ 추가,넷마블
169,[김동찬의 IP스토리] 대체불가능 IP '리니지',넷마블
170,넷마블 리니지2 레볼루션 신규 PVP ‘명예의 대전장’ 추가,넷마블
171,"넷마블 BTS월드, 새 챕터·5성 카드 업데이트",넷마블
172,[김동찬의 IP스토리] 대체불가능 IP '리니지',넷마블
173,"드디어 공개…넷마블, '세븐나이츠2' 11월 18일 출시",넷마블
174,"A·I 힘 싣는 넷마블, 차세대 게임서비스 선도",넷마블
175,"넷마블, 딥러닝 기반 모바일 음성 인식 기술 ‘NeurIPS 2020’에서 공개",넷마블
176,"넷마블, 첫 콘솔게임 `세븐나이츠` 출격",넷마블
177,"넷마블, '세븐나이츠 2' 출시...""모두가 기다려 왔다~""",넷마블
178,"넷마블, 하반기 최고 기대작 '세븐나이츠2' 18일 출시",넷마블
179,진짜 세븐나이츠 아버지가 말하는 ‘세븐나이츠2’는?,넷마블
180,진짜 세븐나이츠 아버지가 말하는 ‘세븐나이츠2’는?,넷마블
181,"넷마블, 첫 콘솔작 ‘세븐나이츠 타임원더러’ 출시",넷마블
182,"넷마블, 하반기 최고 기대작 '세븐나이츠2' 18일 정식 출시",넷마블
183,"넷마블, AI 컨퍼런스 ‘NeurIPS 2020'서 모바일 음성 인식 기술 공개",넷마블
184,"넷마블 더킹오브파이터즈올스타, 할로윈 기념 새 파이터 추가",넷마블
185,넷마블 'A3: 스틸얼라이브' 데네루 시스템 업데이트,넷마블
186,"넷마블, '세븐나이츠2' 11월 18일 출시",넷마블
187,넷마블 '리니지2 레볼루션' 신규 PVP '명예의 대전장' 업데이트,넷마블
188,"넷마블, 배틀로얄 MMORPG ‘A3: 스틸얼라이브’ 글로벌 정식 출시",넷마블
189,"넷마블 ‘리니지2 레볼루션’, 신규 PVP ‘명예의 대전장’ 업데이트",넷마블
